rna_id,sequence_length,historical_pair_count,reproduced_pair_count,exact_pair_set_match,historical_only_pair_count,rerun_only_pair_count,status,failure_reason,command,input_fasta_path,input_fasta_sha256,raw_stdout_path,raw_stdout_sha256,stderr_path,stderr_sha256,petfoldrr_path,petfoldrr_sha256,runtime_seconds,exit_code,output_structure
2LUN_28_hp_nmr_A,28,8,8,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2LUN_28_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LUN_28_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2LUN_28_hp_nmr_A.fasta,cb347cc5e8f0b4d648e230b77b16409f283959499beaaefb26bd308d850c2487,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LUN_28_hp_nmr_A.stdout.txt,95dd4405cf83e29ca4c6d5da7ebd80f2d108493ecb522beb001b2437940a0025,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2LUN_28_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2LUN_28_hp_nmr_A.petfoldrr,65a6498ba84bd41d1ed99791ec82761f6f8ae9a1d32b541269742c75b8eceb95,0.008251,0,((((....((((....))))....))))
2M12_23_hp_nmr_A,23,6,6,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2M12_23_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2M12_23_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2M12_23_hp_nmr_A.fasta,f8ca2875715261ba1f3b34175e0604f2d2b1a658384669f7c8f1fd6a7940e7a7,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2M12_23_hp_nmr_A.stdout.txt,2ca1375f461f054c021c2e326bb104f238d8186e384769656f93a72a0ada324c,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2M12_23_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2M12_23_hp_nmr_A.petfoldrr,d4cd29423c0bb9439dfcb7de0fbe99538aa8f287f7a7bd7221d15ecc1a2206df,0.005153,0,((((((...........))))))
2M21_21_hp_nmr_A,21,7,7,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2M21_21_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2M21_21_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2M21_21_hp_nmr_A.fasta,078a91190276ab0af2a412a14d24fc2f65ae8303e38feb8895941c73a3cb067a,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2M21_21_hp_nmr_A.stdout.txt,77ea94216bc61a2f65875fa6f6182709ed144ef5146facbc011467da708cf871,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2M21_21_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2M21_21_hp_nmr_A.petfoldrr,34bc3f953216980aa16ecf61b78d4ec691b680411fa59764547a628abe9950e1,0.006906,0,(((((((.......)))))))
2M8K_48_pseudoknot_nmr_A,48,16,16,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2M8K_48_pseudoknot_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2M8K_48_pseudoknot_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2M8K_48_pseudoknot_nmr_A.fasta,56e8be68ca0a1dd621e68f06665a6fe9acd56e8ca1fb9e20dec26938931a8988,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2M8K_48_pseudoknot_nmr_A.stdout.txt,d65dd45db9f13efb0cb5341387d76e5a7116bc782292052fdf86088aef790d9d,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2M8K_48_pseudoknot_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2M8K_48_pseudoknot_nmr_A.petfoldrr,6ce10e5574c15776291408339c52d1636d99b2258b011ea324bc1c520163ed90,0.012421,0,..........((((((((((((((((....))))..))))))))))))
2MEQ_19_hp_nmr_A,19,6,6,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2MEQ_19_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MEQ_19_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2MEQ_19_hp_nmr_A.fasta,6f875b4be78d61494ac80fef817742b74c2097770c97a2b1d06d6f7f7c2c4f64,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MEQ_19_hp_nmr_A.stdout.txt,e36cb1522ea33be275ffd39849e0f2a0c4dfb612e39f46939731b7e09b329274,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2MEQ_19_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MEQ_19_hp_nmr_A.petfoldrr,9fd79440208ce0a3e48fe8999027405efe6c5430de8dbb3d0b7bb0f75f2fa3b2,0.005508,0,((((((.......))))))
2MHI_53_3wj_nmr_A,53,20,20,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2MHI_53_3wj_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MHI_53_3wj_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2MHI_53_3wj_nmr_A.fasta,a466d232146dd02bb83ed90514d910625bb64d8ae48fec7b0d2b0735bebde364,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MHI_53_3wj_nmr_A.stdout.txt,d97620e139f8ff9c6fdb1bda975d4ed54a94c6e308169e02d03c596f2090d272,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2MHI_53_3wj_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MHI_53_3wj_nmr_A.petfoldrr,2753a493382f3cc642b29588b1d5e31afaaee604805ee03f0969c38f17fb1328,0.017031,0,(((((((.(((((.((((...))))))))).((((.....))))..)))))))
2MQT_68_hpbulge_nmr_A,68,28,28,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2MQT_68_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MQT_68_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2MQT_68_hpbulge_nmr_A.fasta,0bf213b4cc8e50ca37e9ffa8372d9afb034ca9571493be0a9a3fe8f1f087243f,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MQT_68_hpbulge_nmr_A.stdout.txt,6cc713385fe7768cff4ff47c2a39efb034c2729ff6551016370693a7cae38479,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2MQT_68_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MQT_68_hpbulge_nmr_A.petfoldrr,97c4f95f1c9325b024b6e2efa9cb35ac702d5ce66de857eb5baad01c30836754,0.025548,0,((((((((((((((...((((((..((((.((((....))))))))..))))))))))))))))))))
2MTJ_47_3wj_nmr_A,47,15,15,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2MTJ_47_3wj_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MTJ_47_3wj_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2MTJ_47_3wj_nmr_A.fasta,79b86e799286e84ca794fb622f334a1ca671e5e812ffbba74289bae1fbd6abea,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MTJ_47_3wj_nmr_A.stdout.txt,d3251450b920e98ad196c09b305a9f27953a329a3529fea4cb7f293ff67be46b,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2MTJ_47_3wj_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MTJ_47_3wj_nmr_A.petfoldrr,8f16a5cd7d9cad0e5a59c95671167343d08bea6e2b5152b5ea9f590bcee74027,0.011322,0,(((((..(((((....))))).(((((....))))).....))))).
2MXL_39_hp_nmr_A,39,13,13,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2MXL_39_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MXL_39_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2MXL_39_hp_nmr_A.fasta,08b93404ab9d37c73937c672da0ab4efaa4775768c6470e376b14e30f0bb6360,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MXL_39_hp_nmr_A.stdout.txt,3278f8737fabe69ad585c7cffc6f76d5ba27803953b96df1e8300024c5401422,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2MXL_39_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2MXL_39_hp_nmr_A.petfoldrr,8d89af77af3406cef92594b3cee12442f901e5a7161cb84f154296b4ccf80460,0.00822,0,..(((((((..((((((......)).))))..)))))))
2N1Q_155_4wj_nmr_A,155,48,48,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2N1Q_155_4wj_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N1Q_155_4wj_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2N1Q_155_4wj_nmr_A.fasta,a93cae39abfd41e9a7579bfec375b9e135b36424fdc72e6eef1331d47ba767f1,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N1Q_155_4wj_nmr_A.stdout.txt,84444643bc80594ccc86ea6f109ccd972ccb164df1cb60ffc1f81a853522936d,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2N1Q_155_4wj_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N1Q_155_4wj_nmr_A.petfoldrr,49b4767e28a05b79e708a2b65c6dabe96986cf8117c75198991e055eb1405af7,0.208957,0,(((((((((((.(.......(((((((....)))))))(((....)))...((....((((.(((((((....)))))))...))))..))(((((((....))).)))).......(...(((((....)))))...)..).))))))))))).
2N2P_23_hpbulge_nmr_A,23,8,8,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2N2P_23_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N2P_23_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2N2P_23_hpbulge_nmr_A.fasta,76e3b0718f4d734af4f9ed67d146c5e5759614c88b2e185cdcce0a96028f68bf,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N2P_23_hpbulge_nmr_A.stdout.txt,f5007a89d7241c29dc2e83d1e2c15c2f7e58eecccad166fd8f5f363079d6499f,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2N2P_23_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N2P_23_hpbulge_nmr_A.petfoldrr,50fd8e363423b4365d09e0411162ef26a266c7d090988c00ed98a22bdccd2a4d,0.005329,0,.(.(((((((...))))))))..
2N3Q_62_3wj_nmr_A,62,19,19,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2N3Q_62_3wj_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N3Q_62_3wj_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2N3Q_62_3wj_nmr_A.fasta,ad362a29cb46ce989f3458c51fa96faad9c8e4bf7a5a822fda5c1a9f9c84e502,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N3Q_62_3wj_nmr_A.stdout.txt,63daf09daea445207399707afc0724cdf74641a591611637ac54117e44d2c1e8,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2N3Q_62_3wj_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N3Q_62_3wj_nmr_A.petfoldrr,b48bf2654873cba989729823b54692862fcc46c4e39694c7c88909981164a4e6,0.022232,0,(((((.(((.......(((.(.((.(((((.....))))).)).)))).....)))))))).
2N4L_53_hpbulge_nmr_A,53,21,21,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2N4L_53_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N4L_53_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2N4L_53_hpbulge_nmr_A.fasta,a050c29317183ceaf4312ba69bb3e0fa11d4dad8dd715a5aef85803d355c33fa,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N4L_53_hpbulge_nmr_A.stdout.txt,9327ca30880aff380d9fc38e339200141538ee2fe4cca4bb6d3ce7156adf46a7,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2N4L_53_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N4L_53_hpbulge_nmr_A.petfoldrr,041c027a74de415ad6e217cfc0082f5013e71c89231248cc7d295e86c5f8df38,0.01581,0,((((((((((((((..(((..((((.....)))))))..))))))))))))))
2N6W_68_hpbulge_nmr_A,68,28,28,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2N6W_68_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N6W_68_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2N6W_68_hpbulge_nmr_A.fasta,3f5e859a3fb23cee3cd78736a90c6fa367b3e036cc1c1d8f56a7c358f164172d,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N6W_68_hpbulge_nmr_A.stdout.txt,0dbd25678425e8876a62b14911f3780c5da2dc0c5e1f19637a97d848a5bbd436,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2N6W_68_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2N6W_68_hpbulge_nmr_A.petfoldrr,b92f3b7da8a272e0218834c4926e68fdbe014d8b25e6a77965d888416f9462e8,0.023596,0,((((((((((((((.((.((((((((..((((....))))...)))))))))).))))))))))))))
2NC1_67_3wj_nmr_A,67,24,24,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2NC1_67_3wj_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2NC1_67_3wj_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2NC1_67_3wj_nmr_A.fasta,ad04b0ecb8f5802878610b62c33a1c918b7cd8b474b3ae411695a556421a190c,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2NC1_67_3wj_nmr_A.stdout.txt,c302bb116580915f34de8fe42c1c5306be0335809aa422fd828ad1706129dab0,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2NC1_67_3wj_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2NC1_67_3wj_nmr_A.petfoldrr,b51d0170088773448b64a97f30621bc83dc40a019a2198609125ff52a442d523,0.026878,0,((((((...(((((((((((....))))))(((((((....))))))).......))))).))))))
2NCI_28_hpbulge_nmr_A,28,10,10,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2NCI_28_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2NCI_28_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2NCI_28_hpbulge_nmr_A.fasta,0fa32615ec610c5c9288a5fb1d2ed00293015e34d17fdd6acae0e7c7337921ac,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2NCI_28_hpbulge_nmr_A.stdout.txt,231ae90a169c14c4b2ed16f78984beb72d8fd8d02e8063dc561cf9d3959b3700,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2NCI_28_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2NCI_28_hpbulge_nmr_A.petfoldrr,5c1ff51c11e548057afe035efe8ff095dcbcaf3e155300c8888613aa4fc81602,0.005715,0,((((((....((((....))))))))))
2PCV_35_hpbulge_nmr_A,35,11,11,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2PCV_35_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2PCV_35_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2PCV_35_hpbulge_nmr_A.fasta,65e265b859c380483d87075ae8864649f8c59ce2dd42de343df81025aa0f5378,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2PCV_35_hpbulge_nmr_A.stdout.txt,9d10ad0c9d650e989c04e3dedb24e85d2b66073890a7f6ae272029286ec6df07,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2PCV_35_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2PCV_35_hpbulge_nmr_A.petfoldrr,32ab4bcd3a65a6c191b0048bf7c5c4b39a11988c5da76d7b34d1c8e5133536b8,0.007222,0,(((((....((((((....)))).....)))))))
2QH2_24_hp_nmr_A,24,8,8,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2QH2_24_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2QH2_24_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2QH2_24_hp_nmr_A.fasta,7695b1f057d335efc342253b35cc5d64840afe67d163ff8e131b3b392f3dab17,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2QH2_24_hp_nmr_A.stdout.txt,c568284dd10ed0975e9f43a3a9048335199a3e125d2c96687247ce82c4fdfb2c,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2QH2_24_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2QH2_24_hp_nmr_A.petfoldrr,722d8b3ddad3e5b7a37c9ee5157733fdc353afcb92e4028654a08890533f5a78,0.005014,0,((((((((........))))))))
2RO2_23_hp_nmr_A,23,9,9,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2RO2_23_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2RO2_23_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2RO2_23_hp_nmr_A.fasta,cdaabcc2cb15cea4ebb08d6e92bd738de85666eadfbcaf8575bb250162d26c66,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2RO2_23_hp_nmr_A.stdout.txt,889763a4ccb0bd81785e53459b683f3e45146f94ab292cc857e1c1a44eda7522,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2RO2_23_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2RO2_23_hp_nmr_A.petfoldrr,ccd759dad23359f6fd3bfed8e12027e2d8e73ee7eb11bfec51c084bb7b2e94fd,0.005255,0,(((((((((.....)))))))))
2RVO_34_hp_nmr_A,34,13,13,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2RVO_34_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2RVO_34_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2RVO_34_hp_nmr_A.fasta,d4fdaabffc41acfbeabc6cd4f6bb2a7ac24845c3ef6dd0a37b85c182367779d6,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2RVO_34_hp_nmr_A.stdout.txt,28af34ab9b2bc7e6663def7c3ab0cec47c131998a2def334a5123cc682974e33,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2RVO_34_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2RVO_34_hp_nmr_A.petfoldrr,79063597c18b795c82ae73455a1c932ea5e3a13afe4c8b22479940dd8a483bb2,0.00674,0,((((((((...(((((....))))).))))))))
2TPK_35_pseudoknot_nmr_A,36,10,10,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2TPK_35_pseudoknot_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2TPK_35_pseudoknot_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2TPK_35_pseudoknot_nmr_A.fasta,913efc39c2d8c230c61e0f7892c804f5416d35cf5478676726f5cb91304cec92,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2TPK_35_pseudoknot_nmr_A.stdout.txt,41ea47f05d980b529e66df1e4471150890a5611327bb0eefdf80dbaff03bbca5,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2TPK_35_pseudoknot_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2TPK_35_pseudoknot_nmr_A.petfoldrr,8504577d238311135578231714e76a8bdd80ffffd0e5b817e6922efc67bb84da,0.007654,0,........((((((((((.....))).)))))))..
387D_26_hpbulge_xray_A,26,6,6,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/387D_26_hpbulge_xray_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/387D_26_hpbulge_xray_A.petfoldrr,/root/autodl-tmp/data/sequences/387D_26_hpbulge_xray_A.fasta,c52b888b28095a21e372e3ee07a8feb7192b3f3f525dc8dafcfc5b81226d20f4,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/387D_26_hpbulge_xray_A.stdout.txt,35fb42488e2ccbf99e8eb0cc6f10a5517bf249e7c3c1e9d35406b71963fd90f3,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/387D_26_hpbulge_xray_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/387D_26_hpbulge_xray_A.petfoldrr,39acda65c2e315fee92f051f26b7897ac4861afe2a8b36a0f577f479c6b779f1,0.005964,0,.....((((((.........))))))
