manifest_id,rna_id,source_model,channel,density_percent,evidence_seed,evidence_item_count,sequence_length,b0_tp,b0_fp,b0_fn,b0_precision,b0_recall,b0_f1,b1_tp,b1_fp,b1_fn,b1_precision,b1_recall,b1_f1,b2_tp,b2_fp,b2_fn,b2_precision,b2_recall,b2_f1,b1_delta_f1_vs_b0,b2_delta_f1_vs_b0,b2_delta_f1_vs_b1,b2_output_sha256
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_107__noise_00,2LDL_27_hp_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,2,27,9,1,0,0.9,1.0,0.9473684210526315,9,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,0.052631578947368474,0.052631578947368474,0.0,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_107__noise_00,2LDL_27_hp_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,2,27,9,2,0,0.8181818181818182,1.0,0.9,9,1,0,0.9,1.0,0.9473684210526315,9,0,0,1.0,1.0,1.0,0.047368421052631504,0.09999999999999998,0.052631578947368474,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_107__noise_00,2LDL_27_hp_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,2,27,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,9,0,0,1.0,1.0,1.0,0.0,0.052631578947368474,0.052631578947368474,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_109__noise_00,2LDL_27_hp_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,2,27,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,0.0,0.0,0.0,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_109__noise_00,2LDL_27_hp_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,2,27,9,2,0,0.8181818181818182,1.0,0.9,9,2,0,0.8181818181818182,1.0,0.9,9,1,0,0.9,1.0,0.9473684210526315,0.0,0.047368421052631504,0.047368421052631504,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_109__noise_00,2LDL_27_hp_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,2,27,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,0.0,0.0,0.0,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,2LDL_27_hp_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,2,27,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,0.0,0.0,0.0,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,2LDL_27_hp_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,2,27,9,2,0,0.8181818181818182,1.0,0.9,9,2,0,0.8181818181818182,1.0,0.9,9,1,0,0.9,1.0,0.9473684210526315,0.0,0.047368421052631504,0.047368421052631504,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,2LDL_27_hp_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,2,27,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,0.0,0.0,0.0,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,2LDL_27_hp_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,5,27,9,1,0,0.9,1.0,0.9473684210526315,9,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,0.052631578947368474,0.052631578947368474,0.0,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,2LDL_27_hp_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,5,27,9,2,0,0.8181818181818182,1.0,0.9,9,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,0.09999999999999998,0.09999999999999998,0.0,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,2LDL_27_hp_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,5,27,9,1,0,0.9,1.0,0.9473684210526315,9,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,0.052631578947368474,0.052631578947368474,0.0,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,2LDL_27_hp_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,5,27,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,0.0,0.0,0.0,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,2LDL_27_hp_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,5,27,9,2,0,0.8181818181818182,1.0,0.9,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,0.047368421052631504,0.047368421052631504,0.0,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,2LDL_27_hp_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,5,27,9,1,0,0.9,1.0,0.9473684210526315,9,0,0,1.0,1.0,1.0,9,1,0,0.9,1.0,0.9473684210526315,0.052631578947368474,0.0,-0.052631578947368474,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,2LDL_27_hp_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,5,27,9,1,0,0.9,1.0,0.9473684210526315,9,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,0.052631578947368474,0.052631578947368474,0.0,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,2LDL_27_hp_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,5,27,9,2,0,0.8181818181818182,1.0,0.9,9,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,0.09999999999999998,0.09999999999999998,0.0,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,2LDL_27_hp_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,5,27,9,1,0,0.9,1.0,0.9473684210526315,9,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,0.052631578947368474,0.052631578947368474,0.0,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,2LDL_27_hp_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,5,27,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,0.0,0.0,0.0,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,2LDL_27_hp_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,5,27,9,2,0,0.8181818181818182,1.0,0.9,9,1,0,0.9,1.0,0.9473684210526315,9,1,0,0.9,1.0,0.9473684210526315,0.047368421052631504,0.047368421052631504,0.0,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,2LDL_27_hp_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,5,27,9,1,0,0.9,1.0,0.9473684210526315,9,0,0,1.0,1.0,1.0,9,1,0,0.9,1.0,0.9473684210526315,0.052631578947368474,0.0,-0.052631578947368474,4066f4e767d76ec87569896dc6b15c4a818414d150316357bfda02e2ac3c1b2f
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,2LDL_27_hp_nmr_A,rnafold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,5,27,9,1,0,0.9,1.0,0.9473684210526315,9,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,0.052631578947368474,0.052631578947368474,0.0,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,2LDL_27_hp_nmr_A,petfold,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,5,27,9,2,0,0.8181818181818182,1.0,0.9,9,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,0.09999999999999998,0.09999999999999998,0.0,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDL_27_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,2LDL_27_hp_nmr_A,trrosettarna2_native_ss,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,5,27,9,1,0,0.9,1.0,0.9473684210526315,9,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0,0.052631578947368474,0.052631578947368474,0.0,58125e1c58f55928d7672b48a527ba2abf6b4ea66d2f138fbd0981985497d365
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,0,101,0,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,0,101,0,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,0,101,0,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,0,103,0,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,0,103,0,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,0,103,0,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,0,107,0,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,0,107,0,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,0,107,0,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,0,109,0,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,0,109,0,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,0,109,0,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,0,113,0,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,0,113,0,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,0,113,0,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,1,101,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,1,101,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,1,101,1,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,1,103,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,1,103,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,1,103,1,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,1,107,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,1,107,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,1,107,1,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,1,109,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,1,109,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,1,109,1,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,1,113,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,1,113,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,1,113,1,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,5,101,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,5,101,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,5,101,1,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,2LDT_31_hp_nmr_A,rnafold,POSITIVE_PAIR_EVIDENCE,5,103,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,2LDT_31_hp_nmr_A,petfold,POSITIVE_PAIR_EVIDENCE,5,103,1,31,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
simulated_evidence_v1__2LDT_31_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,2LDT_31_hp_nmr_A,trrosettarna2_native_ss,POSITIVE_PAIR_EVIDENCE,5,103,1,31,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,2,0,0.8461538461538461,1.0,0.9166666666666666,11,0,0,1.0,1.0,1.0,0.0,0.08333333333333337,0.08333333333333337,9fa71dda9648e0c809483d88c7aff7e1303ee10d9149ce094f30f50a0ec995b7
